Id,SalePrice
1461,128959.34922334783
1462,157843.0550267323
1463,184468.32742292286
1464,203149.47137956292
1465,186231.8420350042
1466,176368.54898368864
1467,191757.82825038827
1468,164156.84270169734
1469,187585.42565707763
1470,124051.73927874475
1471,199293.74561675393
1472,97991.59684307652
1473,95806.70903509014
1474,149205.21243806675
1475,120168.66900424588
1476,298929.7804446001
1477,229857.58094010229
1478,281415.1287988701
1479,258962.48160077192
1480,316660.88546367775
1481,292360.42411871837
1482,207467.7491637358
1483,168998.92894703458
1484,161449.77842230492
1485,178314.1177381777
1486,193024.56087146938
1487,289568.1197488449
1488,235088.25736132817
1489,185659.35415547361
1490,231367.8006386811
1491,184334.47082510704
1492,96962.60039162725
1493,174824.02895791552
1494,281297.4485440334
1495,278059.58269733103
1496,238958.95547103818
1497,183875.67181217458
1498,158526.040262854
1499,155596.22891045464
1500,159923.9211160204
1501,171539.44219861354
1502,144433.68896453024
1503,270891.35620711907
1504,251449.28177789974
1505,234356.18832305944
1506,184650.6215547897
1507,255513.2109590197
1508,186978.33470562164
1509,153648.9953768289
1510,151293.09246626694
1511,141810.9790010422
1512,169995.92695607443
1513,138356.2329609815
1514,160368.84004233073
1515,186779.9653204947
1516,142473.38264918484
1517,174192.33227871943
1518,133482.00649683044
1519,213923.04202230083
1520,132646.64365245268
1521,130630.86712744733
1522,172771.82527733082
1523,105065.42800822595
1524,125488.16388879892
1525,120342.38180332046
1526,113427.20618627527
1527,104591.78669193211
1528,139277.8785402834
1529,136308.86837307262
1530,192198.2157774202
1531,98791.89615257211
1532,92873.95475686807
1533,143122.97701975048
1534,115336.69709567945
1535,129978.18517929624
1536,109140.00238166131
1537,75095.1450849851
1538,149873.02922482011
1539,183958.31953957464
1540,93911.35277734256
1541,138416.58642649432
1542,135072.17064379438
1543,200067.22211356563
1544,84072.91104772988
1545,110160.36432188556
1546,124400.09027629525
1547,128373.72747460692
1548,138970.96527487066
1549,121230.43670339626
1550,131145.09726916012
1551,104197.1790962149
1552,138937.80758532006
1553,145053.29600782375
1554,120451.55789706408
1555,166024.05901739924
