Id,SalePrice
1461,141201.38173239448
1462,158194.63846208766
1463,205299.05727146743
1464,199520.84761896834
1465,206930.601972359
1466,194739.17681309982
1467,195794.4098715676
1468,186714.41138123622
1469,189056.460009655
1470,139346.65298498067
1471,196526.4288021516
1472,96231.43215265966
1473,96590.09623779132
1474,156960.57014685258
1475,124355.81185860767
1476,280054.7048372792
1477,249233.83967181612
1478,291135.72447234933
1479,288292.6517987237
1480,302454.19949939166
1481,300745.00971179846
1482,224126.96399481356
1483,181087.6432838517
1484,173661.3098468549
1485,184979.24249334758
1486,211193.24362362208
1487,282368.9196757489
1488,259528.8389110402
1489,206616.2795437256
1490,234024.19401504702
1491,193538.69714531265
1492,116645.24488642238
1493,183747.55501657742
1494,297390.7979713623
1495,290762.6880769294
1496,242304.78118855832
1497,190794.6915339171
1498,164494.906170607
1499,161674.54457061947
1500,168208.60040585638
1501,179304.32728315677
1502,147326.5222897786
1503,282551.57508722966
1504,257722.1984539245
1505,244803.56577059167
1506,190624.5461643844
1507,254782.53761228427
1508,203585.65019764102
1509,175513.92270373457
1510,158352.1424596675
1511,151142.07965418597
1512,160474.87555306687
1513,151760.57142025657
1514,155621.99955629563
1515,196445.85529254042
1516,148799.03282473012
1517,172639.45403799065
1518,130386.88920672842
1519,216590.29452234672
1520,152957.87951748024
1521,152495.1558512626
1522,180388.63284613623
1523,125480.8979224815
1524,131557.3615514981
1525,135977.82087350363
1526,117834.99905492719
1527,117510.45880011818
1528,148026.13380850706
1529,152894.46199185855
1530,188715.5441513347
1531,129181.0457335909
1532,98915.93862491922
1533,147084.62715427592
1534,116972.30312382337
1535,163782.9389386022
1536,122241.99161791608
1537,106068.21353085095
1538,165109.65223298283
1539,183010.3604773556
1540,98054.13587592969
1541,143647.46480112692
1542,143281.17123968794
1543,189408.2374365545
1544,79601.26447308152
1545,104908.10219451411
1546,132634.1417340908
1547,122055.41698994137
1548,139732.61817012273
1549,121214.48632751267
1550,147663.19973969873
1551,118125.25735937184
1552,157310.0347213798
1553,150454.23402430996
1554,129425.78182498709
1555,190216.24095547845
1556,102326.0224745276
1557,123827.34447503829
1558,111281.2281008628
1559,117085.33437459603
1560,144765.93089436248
1561,130924.41306021859
1562,141226.19609973897
1563,141759.94357066738
1564,167326.53358617218
1565,164564.07085858923
1566,254578.85040261268
1567,81727.2247840671
1568,240970.42158342717
1569,156125.00631004447
1570,149840.45953490087
1571,119824.85760309156
1572,158362.4724708008
1573,214604.08691310583
1574,135643.24571406303
1575,221849.4364616539
1576,261871.18872482813
1577,186582.96913218443
1578,160306.68096538325
1579,156698.0575463865
1580,200113.23594569453
1581,171791.51337603238
1582,145019.94200600646
1583,299631.54241975327
1584,252313.45508911417
1585,160810.70174407872
1586,83697.61596817264
1587,104195.71444709771
1588,173817.6321988132
1589,111418.67520862736
1590,131124.0560179419
1591,105154.90400901606
1592,126620.73849635434
1593,126621.12880639551
1594,115573.18139260211
1595,136379.90598929411
1596,240517.07620930072
1597,189496.19581645806
1598,187310.53346161448
1599,173199.4649769796
1600,198214.9337820558
1601,83881.29382822831
1602,120412.22812498912
1603,96685.17130532836
1604,258703.90902709396
1605,229361.4568996953
1606,164930.03717277208
1607,161106.58252628933
1608,211443.17479338922
