Id,SalePrice
1461,131497.2191063588
1462,157143.6287929085
1463,186804.65421371354
1464,193229.71015259813
1465,192254.01669569983
1466,176157.66281919685
1467,189438.4806280501
1468,176454.35749100073
1469,179559.14662485418
1470,119067.10279216434
1471,194180.63059303912
1472,92860.06657550667
1473,93187.96293314108
1474,147578.57852521117
1475,118838.00798624098
1476,290210.9208073178
1477,229759.79910909757
1478,278456.03858990694
1479,259830.58789730544
1480,307753.8253405085
1481,289792.9981227364
1482,204096.47900388055
1483,173533.0808997644
1484,158917.95178989496
1485,179137.55784980525
1486,196747.45908346403
1487,268077.5026579313
1488,230879.4683038972
1489,188354.25051345126
1490,213780.10973894075
1491,188095.6256478156
1492,102217.43335521262
1493,164339.79097589018
1494,283992.4830161061
1495,278988.23995239544
1496,229891.16572924843
1497,183327.27022607427
1498,158515.57421809688
1499,157293.23119461513
1500,160559.91317257547
1501,173290.57690879348
1502,140923.15185654713
1503,270622.4726238022
1504,251356.57887224056
1505,234007.28338094824
1506,187692.51192938318
1507,233832.56250715227
1508,184308.5048826765
1509,156641.20539974203
1510,149331.16565556012
1511,138519.83656092646
1512,160407.5729319857
1513,141714.00623767887
1514,149999.63248029904
1515,190942.4828416552
1516,144072.42970054928
1517,169910.70036923845
1518,124161.31833808207
1519,213519.15945605736
1520,142469.15945400458
1521,140647.55902474181
1522,161558.1322812452
1523,108081.31478493054
1524,125263.12792656005
1525,125912.72680330272
1526,122062.20956197305
1527,113430.64765533598
1528,144150.31625290707
1529,142383.72440432277
1530,190469.8404161186
1531,107845.57070554997
1532,100087.33562078755
1533,145851.190621759
1534,119538.65221240207
1535,154764.48553693958
1536,115764.25343283947
1537,76779.43209264876
1538,161004.4059162968
1539,189922.65365996046
1540,98325.52260945569
1541,134264.9689146413
1542,136922.7852318847
1543,189554.9830335054
1544,81920.41074439134
1545,113618.64048381694
1546,125128.0271988767
1547,116509.34027784888
1548,140493.5912696147
1549,115694.97704491735
1550,130916.94446262796
1551,110785.17012529257
1552,136904.61406593787
1553,149959.0879531976
1554,123720.1168492156
1555,163372.79628536853
1556,85648.57804118966
1557,111288.21682105218
1558,101714.1858961041
1559,102080.38546727736
1560,150854.09830417373
1561,134367.33832017294
1562,128503.40934084557
1563,131598.34475814676
1564,160994.06879971622
1565,146549.30818205746
1566,264875.0106025975
1567,77624.56145470716
1568,209848.4946131464
1569,141000.30557741737
1570,147095.00501811676
1571,117916.42213832434
1572,142884.046714255
1573,201140.34360700706
1574,129544.46140829497
1575,208181.96553769885
1576,263154.41877317196
1577,175458.11003422632
1578,155567.05590215043
